country_name,vaccine_name,avg_coverage,total_incidence,coverage_to_incidence_ratio
Tuvalu,"HPV Vaccination program coverage, last dose, females",63.666666666666664,1928841.6,3.300772166395969e-05
Tonga,"Pneumococcal conjugate vaccine, final dose",92.378,2806953.6,3.2910412199189896e-05
Senegal,"HPV Male, final dose",24.13,734170.8,3.2867011327609324e-05
Sao Tome and Principe,"Rubella-containing vaccine, 1st dose",88.34941176470588,2689472.0,3.285009539593864e-05
San Marino,"HPV Male, final dose",2.54,77457.6,3.279213401912788e-05
Ghana,"Rotavirus, 1st dose",94.01583333333333,2872320.0,3.2731671030154486e-05
Senegal,"HPV Vaccination program coverage, last dose, females",28.0,856532.6,3.268994081486216e-05
European Region,"Rotavirus, last dose",15.722222222222221,481957.2,3.26216149944896e-05
Serbia,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",86.14285714285714,2644345.6,3.2576247651917034e-05
Congo,"Inactivated polio-containing vaccine, 1st dose",65.53416666666666,2018977.1,3.245909360074796e-05
Liberia,"Pneumococcal conjugate vaccine, final dose",64.47888888888889,1986643.2,3.245619993005734e-05
Lesotho,"Pneumococcal conjugate vaccine, final dose",75.07433333333333,2315798.4,3.2418337163257966e-05
French Polynesia,BCG (Baccille Calmette Guérin) vaccine,94.39574468085105,2913745.6,3.2396700892779056e-05
Venezuela (Bolivarian Republic of),Yellow fever vaccine,68.47140845070422,2115369.6,3.2368531934421396e-05
Somalia,"HepB, 3rd dose",50.660000000000004,1572901.2,3.2207998824083804e-05
Ireland,"Polio, 3rd dose",87.09706896551725,2705203.6,3.2196123413970485e-05
Venezuela (Bolivarian Republic of),"Rotavirus, last dose",38.2912,1189895.4,3.21803076135936e-05
Guinea-Bissau,"Pneumococcal conjugate vaccine, final dose",71.01833333333333,2207385.6,3.2173052743178774e-05
Bulgaria,"HPV Vaccination program coverage, first dose, females",8.545454545454545,266002.8,3.21254308054447e-05
Global,"HPV Vaccination coverage by age 15, first dose, females",10.857142857142858,338052.4,3.2116745383682696e-05
Vanuatu,"Inactivated polio-containing vaccine, 1st dose",66.57818181818182,2077479.9000000001,3.2047569662735034e-05
Viet Nam,"HepB, 3rd dose",85.85766666666667,2680756.6,3.202740102054273e-05
Belgium,"Measles-containing vaccine, 1st dose",83.39978494623655,2620000.0,3.1831978987113185e-05
Yemen,"Pneumococcal conjugate vaccine, final dose",74.26179487179488,2336803.2,3.1779225084848765e-05
New Zealand,"HepB, birth dose total (including those given within and after 24 hours of birth)",7.446666666666667,234590.4,3.1743271108564835e-05
Sao Tome and Principe,"DTP-containing vaccine, 1st dose",93.79518072289157,2958419.2,3.170449296803224e-05
Gambia,"HPV Vaccination program coverage, last dose, females",7.666666666666667,241840.2,3.170137415808731e-05
Mozambique,"HepB, 3rd dose",81.9179365079365,2594375.5,3.15752043248699e-05
Italy,"Measles-containing vaccine, 1st dose",77.28081632653061,2449062.0,3.1555271498447414e-05
Zimbabwe,"Rotavirus, last dose",80.49344827586206,2558060.0,3.146659901482454e-05
Ukraine,"HepB, 3rd dose",59.31348484848485,1885055.9,3.146510660425765e-05
French Polynesia,"DTP-containing vaccine, 3rd dose",88.93181818181819,2828047.2,3.1446369841994924e-05
Saint Kitts and Nevis,"Hib, 3rd dose",94.39930555555556,3004746.9,3.141672450200566e-05
Saint Lucia,"Measles-containing vaccine, 2nd dose",70.43754098360657,2247912.3,3.133464814601823e-05
Niue,Influenza child age group 2,14.0,447718.5,3.126964822762517e-05
Jordan,"Polio, 3rd dose",90.91076923076922,2911688.0,3.1222702855103024e-05
Saint Kitts and Nevis,"HepB, 3rd dose",98.32052631578946,3150608.4,3.1206838119199286e-05
Jordan,"DTP-containing vaccine, 3rd dose",90.79384615384615,2911688.0,3.118254639708861e-05
Panama,Yellow fever vaccine,48.15701492537313,1547837.2,3.111245480168918e-05
French Polynesia,"Measles-containing vaccine, 1st dose",83.87894736842107,2699499.6,3.107203548702918e-05
Papua New Guinea,"Inactivated polio-containing vaccine, 2nd dose",18.72888888888889,603495.9,3.1033995241539984e-05
Philippines,"Measles-containing vaccine, 2nd dose",54.364444444444445,1752426.9000000001,3.1022374995752714e-05
Sudan,Protection at birth (PAB) against neonatal tetanus,62.20132075471698,2006909.1,3.099359146595976e-05
Bahrain,Influenza pregnant women,3.773333333333334,121752.0,3.09919618021333e-05
Philippines,"Measles-containing vaccine, 1st dose",75.90991869918699,2449629.0,3.098833280434996e-05
Solomon Islands,"Inactivated polio-containing vaccine, 1st dose",73.4437037037037,2371439.7,3.0970091166013496e-05
United Republic of Tanzania,Protection at birth (PAB) against neonatal tetanus,76.73372549019608,2478016.8,3.096578097864231e-05
Denmark,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",97.8,3161354.4,3.09361076379162e-05
Ukraine,"Hib, 3rd dose",58.189574468085105,1885055.9,3.086888535670751e-05
Kiribati,"Tetanus-containing vaccine, 4th dose (1st booster)",69.8025,2266108.8,3.080280170131284e-05
Morocco,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",53.8235294117647,1747375.0,3.0802506280429046e-05
United Arab Emirates,"DTP-containing vaccine, 3rd dose",86.18451612903226,2802400.0,3.0753823911301836e-05
United Arab Emirates,"Polio, 3rd dose",86.1460975609756,2802400.0,3.074011474485284e-05
Ireland,"Measles-containing vaccine, 1st dose",79.6773786407767,2594334.6,3.0712067225552436e-05
Djibouti,"DTP-containing vaccine, 1st dose",78.06755555555556,2544977.6,3.0675144471038e-05
Burkina Faso,"Pneumococcal conjugate vaccine, final dose",86.12375,2809070.4,3.0659163971113006e-05
United Arab Emirates,"Measles-containing vaccine, 1st dose",85.83130081300813,2802400.0,3.062778361868688e-05
Philippines,"Polio, 3rd dose",76.16217054263566,2487315.6,3.062022790458744e-05
Romania,"HepB, birth dose (given within 24 hours of birth)",93.94215384615386,3069124.1,3.0608783087706966e-05
Philippines,"HepB, birth dose (given within 24 hours of birth)",41.51901960784314,1356717.6,3.0602551045142435e-05
Nauru,"Pneumococcal conjugate vaccine, final dose",78.08166666666666,2552228.8,3.059352150037123e-05
Eswatini,"Pneumococcal conjugate vaccine, 2nd dose",85.48647058823529,2795800.8,3.057673872481734e-05
Sierra Leone,"Vitamin A, 1st dose",79.71823529411765,2607171.0,3.0576527314133846e-05
Papua New Guinea,"HepB, birth dose total (including those given within and after 24 hours of birth)",32.7675,1072881.6,3.0541580729877365e-05
Tonga,"HPV Vaccination program coverage, first dose, females",25.0,818694.8,3.0536409905131926e-05
Tonga,"HPV Vaccination program coverage, last dose, females",25.0,818694.8,3.0536409905131926e-05
Indonesia,"HPV Vaccination coverage by age 15, first dose, females",3.6666666666666665,120169.0,3.051258366689135e-05
Philippines,"DTP-containing vaccine, 3rd dose",75.8784496124031,2487315.6,3.0506160783297103e-05
Sao Tome and Principe,Yellow fever vaccine,79.93960784313725,2622235.2,3.0485292792628688e-05
Mali,"Vitamin A, 1st dose",74.20428571428572,2437092.8,3.0447870394711978e-05
Qatar,"Rubella-containing vaccine, 1st dose",96.77575757575757,3186475.2,3.037078637102136e-05
Morocco,BCG (Baccille Calmette Guérin) vaccine,91.6199152542373,3020462.5,3.0333074903011476e-05
Afghanistan,"DTP-containing vaccine, 1st dose",74.257,2448386.8,3.0328949657791005e-05
Switzerland,"Rubella-containing vaccine, 1st dose",89.28970149253732,2957821.5,3.0187657197209946e-05
Sao Tome and Principe,"Hib, 3rd dose",95.2735294117647,3160129.6,3.014861460484554e-05
Cameroon,"Pneumococcal conjugate vaccine, final dose",73.66974358974359,2446425.6,3.011321643696975e-05
United Arab Emirates,BCG (Baccille Calmette Guérin) vaccine,84.9125806451613,2824819.2,3.00594744772201e-05
Sierra Leone,Protection at birth (PAB) against neonatal tetanus,74.82763636363636,2490432.0,3.0046046775674405e-05
Venezuela (Bolivarian Republic of),BCG (Baccille Calmette Guérin) vaccine,87.3590625,2908633.2,3.0034403272299852e-05
Denmark,Influenza all persons above >6 months (universal recommendation),7.91,263446.2,3.002510569520456e-05
Armenia,Influenza pregnant women,3.1433333333333335,104803.8,2.9992551160676743e-05
African Region,"Meningococcal A conjugate vaccine, last dose",17.75,592411.2,2.9962296458946085e-05
Tokelau,BCG (Baccille Calmette Guérin) vaccine,93.0,3109228.4,2.991095797272404e-05
Spain,"HepB, birth dose (given within 24 hours of birth)",97.20000000000002,3263008.0,2.9788465121752694e-05
Iraq,"Pneumococcal conjugate vaccine, 1st dose",39.69,1335740.8,2.971384867483272e-05
Armenia,"HPV Vaccination coverage by age 15, last dose, females",7.25,244542.2,2.96472347104099e-05
Philippines,"HepB, 3rd dose",61.96731707317073,2091606.3,2.9626664001332722e-05
Bosnia and Herzegovina,"HPV Vaccination program coverage, last dose, females",5.0,168816.2,2.9618010593770026e-05
Global,"HPV Vaccination program coverage, last dose, females",10.0,338052.4,2.9581212853391956e-05
Sudan,"DTP-containing vaccine, 1st dose",84.56204545454545,2867013.0,2.9494824562897154e-05
Nauru,"Rotavirus, last dose",78.63166666666666,2668239.1999999997,2.94694968377148e-05
Mauritania,"Pneumococcal conjugate vaccine, 1st dose",91.72666666666666,3112764.8,2.9467907972573664e-05
United Republic of Tanzania,"Vitamin A, 1st dose",78.8095,2674684.8,2.9464967236513255e-05
Namibia,"Pneumococcal conjugate vaccine, final dose",70.93310344827586,2409048.0,2.9444454177864393e-05
Azerbaijan,Influenza pregnant women,1.7966666666666666,61077.0,2.9416419710638485e-05
Afghanistan,"Hib, 3rd dose",78.26204545454546,2661290.0,2.9407560038381933e-05
Liberia,"Rotavirus, last dose",60.835,2069420.0,2.939712576470702e-05
Jordan,"Measles-containing vaccine, 1st dose",85.55953846153845,2911688.0,2.93848580141617e-05
Saudi Arabia,"HepB, birth dose (given within 24 hours of birth)",96.99264705882354,3304447.2,2.9352155198250264e-05
Cook Islands,"Pneumococcal conjugate vaccine, 1st dose",97.275,3315902.8000000003,2.933590212596099e-05
Micronesia (Federated States of),BCG (Baccille Calmette Guérin) vaccine,61.538695652173914,2099562.4,2.9310248484243153e-05
Madagascar,"Pneumococcal conjugate vaccine, 2nd dose",81.59913043478261,2784043.2,2.9309577679966532e-05
Romania,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",89.59375,3069124.1,2.9191960663956207e-05
United Republic of Tanzania,"Rubella-containing vaccine, 1st dose",96.383,3304022.4,2.9171412397204086e-05
Tonga,"HPV Female, final dose",20.439999999999998,701738.4,2.9127663528175168e-05
Lao People's Democratic Republic,BCG (Baccille Calmette Guérin) vaccine,57.948,1989747.2,2.912329767319185e-05
Ireland,"DTP-containing vaccine, 3rd dose",78.63939655172413,2705203.6,2.906967762120534e-05
Tokelau,"DTP-containing vaccine, 3rd dose",89.1016923076923,3067211.8000000003,2.904973575926263e-05
Niue,Influenza child age group 1,13.0,447718.5,2.9036101925651944e-05
Poland,"Hib, 3rd dose",88.79321428571428,3059592.0,2.9021259790754547e-05
Botswana,"HepB, birth dose (given within 24 hours of birth)",94.7075,3275748.0,2.8911717262744263e-05
Wallis and Futuna,"DTP-containing vaccine, 3rd dose",88.272,3061364.8,2.883419839412801e-05
Saint Lucia,BCG (Baccille Calmette Guérin) vaccine,91.29669291338584,3166414.1,2.8832834250386215e-05
Lao People's Democratic Republic,"Polio, 3rd dose",56.3698347107438,1958657.4,2.877983393662608e-05
Wallis and Futuna,BCG (Baccille Calmette Guérin) vaccine,91.48923076923076,3179109.6,2.877825626685873e-05
Tokelau,"Polio, 3rd dose",88.2033870967742,3067211.8000000003,2.8756862208463785e-05
Uganda,"Rubella-containing vaccine, 1st dose",94.34166666666667,3283047.6,2.8736003299698324e-05
Norway,"DTP-containing vaccine, 3rd dose",92.56134453781513,3235412.5,2.8608823307017306e-05
Lao People's Democratic Republic,"Measles-containing vaccine, 1st dose",55.914628099173555,1958657.4,2.8547426466299598e-05
Grenada,"DTP-containing vaccine, 3rd dose",85.74921875,3005019.6,2.8535327606515443e-05
Grenada,"Polio, 3rd dose",85.74220472440946,3005019.6,2.8532993503406585e-05
Norway,"Polio, 3rd dose",92.23142857142858,3235412.5,2.850685301222907e-05
Denmark,BCG (Baccille Calmette Guérin) vaccine,90.0,3161354.4,2.846881070973884e-05
Spain,"Rotavirus, last dose",66.31333333333333,2330720.0,2.8451866090020823e-05
Nepal,"Rubella-containing vaccine, 1st dose",87.72548387096774,3085311.6,2.843326549933165e-05
Lesotho,"Rotavirus, last dose",68.56590909090909,2412290.0,2.8423576390446045e-05
Morocco,"Polio, 3rd dose",86.55833333333334,3045425.0,2.8422415043330023e-05
Morocco,"DTP-containing vaccine, 3rd dose",86.54166666666667,3045425.0,2.8416942353420842e-05
Senegal,"Pneumococcal conjugate vaccine, final dose",83.26645161290324,2936683.2,2.8353910157181146e-05
Lao People's Democratic Republic,"DTP-containing vaccine, 3rd dose",55.05890756302521,1943112.5,2.833541936610732e-05
Solomon Islands,"HPV Vaccination program coverage, first dose, females",34.8,1229635.4,2.830107200882473e-05
Marshall Islands,"Pneumococcal conjugate vaccine, final dose",47.71951219512195,1686838.4,2.828932053901663e-05
Côte d'Ivoire,"Rotavirus, last dose",66.92521739130434,2366180.0,2.8284077031884447e-05
Norway,"Measles-containing vaccine, 1st dose",91.48319327731092,3235412.5,2.8275588747126036e-05
Philippines,"HPV Vaccination program coverage, last dose, females",7.444444444444445,263806.2,2.821936878073542e-05
Morocco,"Measles-containing vaccine, 1st dose",85.20338983050847,3020462.5,2.820872294574373e-05
Burkina Faso,"Rotavirus, last dose",82.48060606060605,2926115.0,2.818775272352797e-05
Guinea,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",62.822714285714284,2233168.0,2.8131656143073108e-05
Ireland,BCG (Baccille Calmette Guérin) vaccine,65.93779220779221,2350422.8,2.8053587723788342e-05
Saint Lucia,"Polio, 3rd dose",88.79945736434108,3166414.1,2.804417064853933e-05
Togo,"Pneumococcal conjugate vaccine, 1st dose",73.17375,2609936.0,2.8036607027911793e-05
United Kingdom of Great Britain and Northern Ireland,"Polio, 3rd dose",91.0121875,3247078.4,2.8028946729466093e-05
Saint Lucia,"DTP-containing vaccine, 3rd dose",88.67523076923077,3166414.1,2.800493806834386e-05
Namibia,"Rotavirus, last dose",70.2732,2509425.0,2.800370602827341e-05
Tuvalu,"Pneumococcal conjugate vaccine, 2nd dose",92.58666666666666,3306585.6,2.800068646844245e-05
Djibouti,"Measles-containing vaccine, 2nd dose",72.029,2572640.4,2.7998083214428256e-05
Sao Tome and Principe,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",71.48268656716418,2554998.4,2.7977585648258794e-05
Mozambique,"Measles-containing vaccine, 2nd dose",63.01349999999999,2254924.5,2.7944838064422996e-05
Mongolia,"Pneumococcal conjugate vaccine, final dose",86.42904761904762,3100060.8,2.7879791137982723e-05
Botswana,"Vitamin A, 1st dose",86.18913043478261,3093762.0,2.7859004808638353e-05
Sudan,"Hib, 3rd dose",89.59674999999999,3217425.7,2.784734081038763e-05
Albania,Protection at birth (PAB) against neonatal tetanus,86.44117647058823,3108529.5,2.7807738826537832e-05
Sao Tome and Principe,"HepB, 3rd dose",93.33396226415095,3361840.0,2.776276154253354e-05
Venezuela (Bolivarian Republic of),"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",41.596486486486484,1498386.8,2.776084685642351e-05
Russian Federation,"HepB, birth dose (given within 24 hours of birth)",48.58,1750050.6,2.7759197362636254e-05
Mauritania,"Rotavirus, 1st dose",86.27052631578948,3112764.8,2.771508027711875e-05
Tajikistan,"Pneumococcal conjugate vaccine, final dose",15.359999999999998,554385.6,2.7706347351013443e-05
Saint Lucia,"Measles-containing vaccine, 1st dose",87.69325203252032,3166414.1,2.7694814785128804e-05
Afghanistan,"HepB, 3rd dose",77.31060000000001,2794354.5,2.7666711578649024e-05
Afghanistan,Protection at birth (PAB) against neonatal tetanus,46.365744680851066,1676612.7,2.7654415763909618e-05
Togo,"Rotavirus, 1st dose",72.12208333333334,2609936.0,2.76336597270329e-05
Yemen,"Rotavirus, last dose",67.2486111111111,2434170.0,2.7626916407280965e-05
Switzerland,"Hib, 3rd dose",93.21873015873015,3375396.3,2.7617121627682698e-05
Grenada,"Measles-containing vaccine, 1st dose",82.9058870967742,3005019.6,2.758913356065105e-05
Oman,"Inactivated polio-containing vaccine, 1st dose",99.6092,3615760.6,2.754861591223711e-05
Djibouti,"Hib, 3rd dose",76.2061224489796,2766280.0,2.7548231722377924e-05
Niger,"Pneumococcal conjugate vaccine, 2nd dose",84.8265,3081072.0,2.7531489040178224e-05
Benin,Protection at birth (PAB) against neonatal tetanus,73.0,2655315.2,2.7492028065067377e-05
Eswatini,"Tetanus-containing vaccine, 5th dose (2nd booster)",38.36444444444445,1397900.4,2.744433326182928e-05
Libya,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",15.026666666666667,547671.6,2.7437366967114358e-05
Viet Nam,BCG (Baccille Calmette Guérin) vaccine,87.2118018018018,3181832.6,2.7409299220141812e-05
Zambia,"Pneumococcal conjugate vaccine, 2nd dose",89.362,3264854.4,2.73708989901663e-05
Cambodia,Japanese encephalitis,100.89666666666666,3694928.0,2.7306801828524576e-05
Iraq,"Pneumococcal conjugate vaccine, 2nd dose",27.325,1001805.6,2.7275750904167434e-05
Panama,"Vitamin A, 1st dose",29.22575,1071579.6,2.7273522190978624e-05
Qatar,"DTP-containing vaccine, 1st dose",95.32056179775282,3501188.8,2.7225198994625144e-05
Marshall Islands,"DTP-containing vaccine, 1st dose",89.84461538461538,3300336.0,2.7222869242590868e-05
Niue,"Rotavirus, 1st dose",68.17647058823529,2507223.6,2.7192018529274886e-05
Kenya,"Pneumococcal conjugate vaccine, 2nd dose",82.09125,3020088.0,2.7181741061849854e-05
Cambodia,"Pneumococcal conjugate vaccine, 1st dose",100.38416666666667,3694928.0,2.7168098178548182e-05
Switzerland,"DTP-containing vaccine, 1st dose",95.47464788732394,3514587.9,2.7165246852219558e-05
Cameroon,"Rotavirus, last dose",69.01166666666667,2548360.0,2.7080815374070645e-05
Switzerland,"Measles-containing vaccine, 2nd dose",86.42916666666666,3201406.8,2.699724591909615e-05
Cambodia,"Inactivated polio-containing vaccine, 1st dose",83.9121052631579,3117595.5,2.6915648698863562e-05
Zambia,"HPV Vaccination coverage by age 15, last dose, females",51.25,1904498.4000000001,2.6909972725626863e-05
Albania,"HepB, birth dose (given within 24 hours of birth)",98.71303030303031,3669084.0,2.690399846474769e-05
Sierra Leone,"Rubella-containing vaccine, 1st dose",87.92666666666666,3268692.0,2.6899648748388243e-05
Serbia,"Measles-containing vaccine, 2nd dose",89.25774647887323,3323299.2,2.6858173491834027e-05
Nigeria,"Pneumococcal conjugate vaccine, final dose",52.72107142857143,1968648.0,2.6780344392990228e-05
North Macedonia,Influenza pregnant women,1.7899999999999998,67049.0,2.6696893316827987e-05
United Kingdom of Great Britain and Northern Ireland,"DTP-containing vaccine, 3rd dose",86.4603125,3247078.4,2.6627109619527513e-05
Philippines,"HPV Female, final dose",6.005,226119.6,2.6556742538019703e-05
Kenya,Influenza child age group 1,20.0,755022.0,2.6489294351687766e-05
Qatar,"Measles-containing vaccine, 2nd dose",93.72816666666667,3540528.0,2.6472934733651778e-05
Nepal,Protection at birth (PAB) against neonatal tetanus,61.18181818181818,2313983.7,2.6440038528282708e-05
Marshall Islands,"Rubella-containing vaccine, 1st dose",79.41196428571429,3006972.8,2.640927256997945e-05
United Republic of Tanzania,"DTP-containing vaccine, 1st dose",95.56590909090909,3618691.2,2.640897048383379e-05
Central African Republic,"Pneumococcal conjugate vaccine, final dose",50.526153846153846,1915867.2,2.6372471873913727e-05
Venezuela (Bolivarian Republic of),"Hib, 3rd dose",60.93402777777778,2313685.5,2.6336348556352096e-05
Zambia,"HPV Female, final dose",42.952222222222225,1632427.2,2.6311876096050242e-05
Sao Tome and Principe,"Measles-containing vaccine, 2nd dose",76.95,2924800.8,2.63094840510164e-05
Mozambique,BCG (Baccille Calmette Guérin) vaccine,82.67352,3152045.0,2.6228534173845866e-05
Djibouti,"HepB, 3rd dose",76.16530612244898,2904594.0,2.6222358829650195e-05
Samoa,"Pneumococcal conjugate vaccine, 1st dose",47.593333333333334,1817427.2,2.6187202069680333e-05
Mozambique,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",52.032769230769226,1988213.0,2.6170621171257418e-05
Mali,"DTP-containing vaccine, 1st dose",86.2704705882353,3297243.2,2.6164424446530147e-05
United Kingdom of Great Britain and Northern Ireland,"Measles-containing vaccine, 1st dose",84.53953125,3247078.4,2.603556823574078e-05
Afghanistan,"Tetanus-containing vaccine, 5th dose (2nd booster)",8.23,319354.8,2.577071019442952e-05
Solomon Islands,"HPV Vaccination program coverage, last dose, females",31.666666666666668,1229635.4,2.5752891195769633e-05
Spain,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",87.63153846153847,3402851.2,2.5752386252310552e-05
Italy,Influenza pregnant women,3.0,116622.0,2.5724134382878018e-05
Saint Kitts and Nevis,Influenza pregnant women,4.5,175033.8,2.5709320142738146e-05
Equatorial Guinea,"Inactivated polio-containing vaccine, 1st dose",57.56454545454545,2241824.7,2.5677540913232623e-05
Serbia,"HepB, 3rd dose",90.80610169491526,3537705.6,2.566807755142634e-05
Guinea,"DTP-containing vaccine, 1st dose",75.32955056179775,2935020.8,2.5665763786681768e-05
Mauritania,"Inactivated polio-containing vaccine, 1st dose",72.34807692307693,2820943.1,2.564676931026256e-05
Angola,"HepB, birth dose total (including those given within and after 24 hours of birth)",56.29,2196099.2,2.563181116772867e-05
Serbia,"Hib, 3rd dose",90.64388888888888,3537705.6,2.5622225006198616e-05
Viet Nam,"DTP-containing vaccine, 3rd dose",81.51522522522522,3181832.6,2.561895469460751e-05
Botswana,Protection at birth (PAB) against neonatal tetanus,73.42066666666666,2866279.5,2.561532002258212e-05
Zambia,"HPV Vaccination program coverage, last dose, females",48.75,1904498.4000000001,2.559729112925482e-05
Viet Nam,"Polio, 3rd dose",81.30153153153152,3181832.6,2.5551794123779962e-05
Ethiopia,BCG (Baccille Calmette Guérin) vaccine,56.23253968253968,2211935.0,2.542232917447379e-05
Benin,"Vitamin A, 1st dose",71.65666666666667,2821272.4,2.539870544463082e-05
Global,"HPV Vaccination coverage by age 15, last dose, females",8.571428571428571,338052.4,2.535532530290739e-05
Niue,"Pneumococcal conjugate vaccine, final dose",99.85461538461539,3939922.8000000003,2.5344307605371198e-05
Rwanda,"Pneumococcal conjugate vaccine, final dose",96.67024390243903,3819969.6,2.53065479637427e-05
Marshall Islands,"Rotavirus, last dose",44.53707317073171,1760179.2,2.5302578948059214e-05
Saint Kitts and Nevis,"Polio, 3rd dose",96.52526717557251,3821571.3,2.5258005045090357e-05
Wallis and Futuna,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",46.093333333333334,1825044.4,2.525600655706422e-05
Venezuela (Bolivarian Republic of),"HepB, 3rd dose",61.211333333333336,2423861.0,2.5253648345896624e-05
Eastern Mediterranean Region,"Rubella-containing vaccine, 1st dose",22.204545454545453,879291.6,2.525276649355624e-05
Sudan,"HepB, 3rd dose",85.22686274509803,3376704.2,2.5239659057224505e-05
Venezuela (Bolivarian Republic of),"Polio, 3rd dose",73.36603053435115,2908633.2,2.522354160516051e-05
Nepal,"DTP-containing vaccine, 1st dose",85.16239130434782,3379150.8,2.520230565157016e-05
Saint Kitts and Nevis,"Measles-containing vaccine, 1st dose",96.30118644067797,3821571.3,2.519936928579037e-05
Saint Kitts and Nevis,"DTP-containing vaccine, 3rd dose",96.17776923076924,3821571.3,2.516707439967671e-05
Oman,"Pneumococcal conjugate vaccine, 1st dose",100.16434782608695,3989804.8,2.5105074771098314e-05
Sierra Leone,"DTP-containing vaccine, 1st dose",89.83478873239437,3579996.0,2.5093544443176576e-05
Saint Kitts and Nevis,BCG (Baccille Calmette Guérin) vaccine,95.84822222222222,3821571.3,2.5080841020085697e-05
Burundi,"Rotavirus, 1st dose",92.78619047619047,3700400.0,2.5074638005672488e-05
Nauru,"HepB, birth dose (given within 24 hours of birth)",98.8258064516129,3944353.6,2.5055006846144043e-05
Tonga,"HPV Vaccination coverage by age 15, first dose, females",20.5,818694.8,2.5039856122208176e-05
Tonga,"HPV Vaccination coverage by age 15, last dose, females",20.5,818694.8,2.5039856122208176e-05
Saudi Arabia,"Rubella-containing vaccine, 1st dose",96.37287878787879,3855188.4,2.4998228047137408e-05
Viet Nam,"Measles-containing vaccine, 1st dose",80.1459649122807,3206886.4,2.4991831613455563e-05
Burundi,"Pneumococcal conjugate vaccine, 1st dose",92.3736,3700400.0,2.4963139120095125e-05
Cook Islands,"Rotavirus, 1st dose",82.705,3315902.8000000003,2.49419253181969e-05
Tuvalu,"Inactivated polio-containing vaccine, 1st dose",99.48518518518519,3995457.6,2.4899572250544016e-05
Kiribati,"Diphtheria-containing vaccine, 4th dose (1st booster)",56.125,2266108.8,2.4767125038303545e-05
Venezuela (Bolivarian Republic of),"Measles-containing vaccine, 1st dose",71.99251908396947,2908633.2,2.475132274635711e-05
Solomon Islands,"Pneumococcal conjugate vaccine, 1st dose",69.35217391304349,2810595.2,2.467526234764917e-05
Papua New Guinea,"Pneumococcal conjugate vaccine, 2nd dose",39.531666666666666,1609322.4,2.456416853867607e-05
Senegal,"Rotavirus, last dose",75.03266666666667,3059045.0,2.452813432514614e-05
Guinea,"Hib, 3rd dose",72.5834090909091,2966923.2,2.446420220479893e-05
Poland,"DTP-containing vaccine, 3rd dose",96.76423076923076,3959472.0,2.4438670299785114e-05
South-East Asia Region,"Rubella-containing vaccine, 1st dose",15.363636363636363,629490.4,2.440646650629837e-05
Global,"Rubella-containing vaccine, 1st dose",25.90909090909091,1062450.4,2.4386165141535937e-05
Côte d'Ivoire,"Vitamin A, 1st dose",77.14291666666666,3170681.2,2.4330076661969883e-05
Denmark,"Rubella-containing vaccine, 1st dose",90.77027027027027,3732154.5,2.4321144869610912e-05
Benin,"DTP-containing vaccine, 1st dose",92.74813953488373,3817015.6,2.4298601120436536e-05
Qatar,"Hib, 3rd dose",94.62051282051281,3894580.8,2.4295429387551242e-05
Poland,"HepB, 3rd dose",84.43521276595744,3479536.0,2.4266227671148523e-05
Uganda,"DTP-containing vaccine, 1st dose",86.94285714285714,3595718.8,2.4179548507201715e-05
Bahrain,Yellow fever vaccine,33.333333333333336,1379856.0,2.4157110113905606e-05
Democratic Republic of the Congo,"Pneumococcal conjugate vaccine, final dose",61.17128205128205,2532969.6,2.415002613978551e-05
Sweden,"HepB, 3rd dose",56.47142857142857,2340464.5,2.4128299562513582e-05
Poland,"Measles-containing vaccine, 1st dose",95.36684615384617,3959472.0,2.4085748340648998e-05
Guinea,Yellow fever vaccine,66.59227272727273,2775508.8,2.3992816281927383e-05
Uganda,Protection at birth (PAB) against neonatal tetanus,59.99963636363636,2501369.6,2.3986713664240727e-05
Bulgaria,"HPV Vaccination program coverage, last dose, females",6.363636363636363,266002.8,2.3923193152990734e-05
Poland,"Polio, 3rd dose",94.697734375,3959472.0,2.3916758187707854e-05
Nepal,"Hib, 3rd dose",90.26974358974358,3783179.7,2.3860813058851943e-05
Namibia,Protection at birth (PAB) against neonatal tetanus,75.38261904761904,3161875.5,2.384110919219275e-05
Botswana,"DTP-containing vaccine, 1st dose",99.68977272727274,4185678.0,2.3816875719363205e-05
Eswatini,"Pneumococcal conjugate vaccine, 1st dose",88.67176470588235,3727734.4,2.378703930888487e-05
Sierra Leone,"Hib, 3rd dose",88.85731707317073,3735648.0,2.3786319555046604e-05
Romania,"DTP-containing vaccine, 1st dose",93.48521739130435,3933666.1,2.376541755572603e-05
Mali,Protection at birth (PAB) against neonatal tetanus,54.46666666666667,2293734.4,2.37458472378784e-05
